AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET,Date
0.00129282855762,0.00123939124397,0.00109312047991,0.001599396276,0.00125012111414,0.000817609918639,0.000661264940716,0.00079396144081,0.00172564286635,0.000525935339437,0.000774900773171,8/7/2015
0.0013495478105,0.00127320875802,0.00113846691485,0.00163766301314,0.00132840860852,0.000856280236904,0.000692446276564,0.00082545737342,0.00174706520318,0.000544812073545,0.000790287915954,8/14/2015
0.00137620473967,0.0012713327813,0.00114033294249,0.00163957307222,0.00122795438831,0.000801327094929,0.000674546649227,0.000821029686258,0.00175023609823,0.000549273910493,0.000790002751385,8/21/2015
0.00138388546659,0.00128858635852,0.00114727765322,0.0016507730088,0.00120934398016,0.000803400718284,0.000669742289791,0.000839139512451,0.00176743149184,0.000558356756208,0.000798480933803,8/28/2015
0.0013950634346,0.0012917949933,0.00114921674084,0.00166791398086,0.00117991883026,0.000795597082849,0.000668431767338,0.000843685944732,0.00176762680244,0.00056808331948,0.000804405342739,9/4/2015
0.00137946953486,0.00128824358283,0.00113318144574,0.00166757773128,0.00118313695585,0.000794590462472,0.000672958270375,0.000839199091005,0.00176811631869,0.000567534468345,0.000807237947446,9/11/2015
0.00137641714486,0.00129513199409,0.00113354709686,0.00167456024733,0.00117862452603,0.000781844566877,0.000665556004745,0.000828962475873,0.00188208749888,0.000570311686511,0.000806836341403,9/18/2015
0.00137782621378,0.00129101564298,0.00113656232359,0.00164411503399,0.00118224742874,0.000783961904636,0.000665665779507,0.000826345509566,0.00187229555351,0.000575867860149,0.000798895753291,9/25/2015
0.0013715718976,0.00123762516824,0.0011388471866,0.00164312247409,0.00119023119013,0.000780379988043,0.000665961665493,0.00083587562124,0.00187741135923,0.000572532715421,0.000810156852513,10/2/2015
0.0013715806643,0.00124243202801,0.00113665020521,0.00165851303331,0.00119008496079,0.00077720808673,0.000659925559463,0.000842576443814,0.00185597233697,0.00057771195493,0.000815853324836,10/9/2015
0.00138590025805,0.0012467070098,0.00119454811902,0.0016641468454,0.00119190259974,0.00077197787921,0.000657702337794,0.000846228304711,0.00188163198704,0.00056951566135,0.00084812860235,10/16/2015
0.00136879459919,0.00123791735073,0.00119018920236,0.00166623463163,0.00115859872201,0.000747023108583,0.000643596294995,0.000848992283213,0.00191371340253,0.000569530425195,0.000867789308699,10/23/2015
0.00135999922563,0.0012369794217,0.00115768606346,0.00167872462923,0.00118094494713,0.00076774161555,0.000660507683929,0.000849395689684,0.00191363974668,0.000568382987724,0.000890280204119,10/30/2015
0.00136090278408,0.00123999461185,0.00116033348491,0.00166507129631,0.00119508849934,0.000775388971657,0.00066699241885,0.00085074346665,0.00193267952629,0.00056760921905,0.000896101869441,11/6/2015
0.00137946430464,0.00124225166906,0.0011520205037,0.00166026181303,0.00119224367917,0.000772767664773,0.000671325496818,0.000866326410299,0.00195409159954,0.000573958189331,0.000897673770168,11/13/2015
0.00132111338924,0.00123885615733,0.0011518533101,0.00166025251685,0.00119270723112,0.000772014429555,0.000665298316224,0.000866255385204,0.00195437017953,0.000573362870999,0.00089285708282,11/20/2015
0.00130622567976,0.00123625821626,0.00115760400213,0.00165728293849,0.00118191912795,0.00076936879654,0.000665596389291,0.000860909953976,0.00195202397218,0.000571448560325,0.000891955558301,11/27/2015
0.00132348681915,0.00124671127638,0.00116513131974,0.00167353083143,0.00123525520415,0.000774650301476,0.000686062680945,0.000943758805713,0.00195353487905,0.000575288724986,0.000890562329343,12/4/2015
0.00135060269214,0.00124208539981,0.00115566512612,0.00166143019805,0.00123805217538,0.00077093660377,0.000683378134151,0.000942796404404,0.00194509807597,0.000574785960677,0.00089014710846,12/11/2015
0.00134607921114,0.00122745666296,0.00115903142486,0.00164617549711,0.00120648771843,0.000750648736366,0.00067209803338,0.000932053434941,0.0019380465417,0.000566395667829,0.000889918006578,12/18/2015
0.00134985789946,0.00122821880787,0.00115949609175,0.00164251468351,0.00121013313921,0.000750094916657,0.000671646987671,0.000931593103203,0.00193825849871,0.000564984653982,0.000892439588337,12/25/2015
0.00138475997624,0.00123868544494,0.00118490982233,0.00172478148277,0.00123142759676,0.000793742329961,0.000749610906596,0.000982644647988,0.00199549106665,0.000576565909417,0.000890041457747,1/1/2016
0.00127350074471,0.00121982071458,0.0011887967153,0.00174505656566,0.00128315952789,0.000812014015525,0.000756156679407,0.00099213663431,0.00199448175312,0.000575370961338,0.000874771721143,1/8/2016
0.00127896026371,0.00122842543257,0.00119152197424,0.00171984802043,0.00127602773733,0.000803795480641,0.000755157871557,0.000992973787175,0.00201894331991,0.000569517032196,0.000870702218081,1/15/2016
0.00127608013554,0.00122982467893,0.00120386739814,0.00172089973658,0.00127707762867,0.000808486464752,0.000765297362459,0.00100459885497,0.00201969568015,0.000564582266395,0.000884730215965,1/22/2016
0.00127504276544,0.00127396775865,0.00126582646838,0.00188851942923,0.00129837142497,0.00081230795573,0.000771690540377,0.00100600194128,0.00202457713121,0.00057386775381,0.000883903134947,1/29/2016
0.00127157870825,0.00127381676184,0.0012656995851,0.00188867272694,0.0013158596188,0.000842532633676,0.000771925437988,0.00100543943491,0.00230727331855,0.000574514372549,0.00087446288644,2/5/2016
0.00125807033172,0.00127570246977,0.00127094650947,0.00190424173009,0.00130887349758,0.000840124915773,0.00077202053772,0.00100620349851,0.00233882896513,0.000574581483425,0.000882503866966,2/12/2016
0.00125828186569,0.00127087449207,0.00127227681676,0.00190656137081,0.00131861170015,0.000841705701741,0.00076837484232,0.000988692627456,0.00234524584996,0.000573246131029,0.000881792197938,2/19/2016
0.00127614352551,0.00126703535482,0.00127281356855,0.00189569346053,0.00132400121907,0.000855156246156,0.000779196226415,0.000990599654713,0.00236336117849,0.000575120479369,0.000884979440332,2/26/2016
0.00126802864996,0.00126820418141,0.00127425814397,0.00189430821779,0.00129869623247,0.00083778542929,0.000775724233897,0.00100245098575,0.00240008292876,0.000578344658448,0.000893446144816,3/4/2016
0.00126078035492,0.00126507513422,0.00127392328043,0.00189754995281,0.00129856594048,0.000841116686136,0.00077202096506,0.00100170862213,0.00243362468306,0.000585128837998,0.000892264914137,3/11/2016
0.00124555417746,0.00126305641182,0.00127441159621,0.00189892651,0.00131476762539,0.000843189163019,0.000773063465837,0.000992336733041,0.00243383078294,0.00058745483929,0.000876683292715,3/18/2016
0.00125312023324,0.0012644156018,0.00127701187445,0.00187793476527,0.00131732031897,0.000846545394106,0.00077037789542,0.000967338718061,0.00244028233381,0.000570023641507,0.000861339256255,3/25/2016
0.00118965234914,0.00126598660895,0.00127588802748,0.0018610797369,0.00132922573119,0.000837103660556,0.000766705256822,0.00095705010897,0.00244002907237,0.000608586338198,0.000873558997502,4/1/2016
0.0011653165202,0.00126922918734,0.00125342057114,0.00186993601975,0.00136027793702,0.000846008781027,0.000789165828636,0.000975504891893,0.00243418150568,0.000601618026917,0.000872223929686,4/8/2016
0.00114380796618,0.00127614749786,0.00127557391388,0.00187096873139,0.00136965329241,0.000861601802694,0.00078984404799,0.000973490987891,0.00243672111385,0.000594580769887,0.000876899798229,4/15/2016
0.0012415058733,0.00128037814076,0.00128152571104,0.00188924832973,0.00135628367104,0.000859629066421,0.000786635915339,0.000976510466015,0.00257795490577,0.000596781153434,0.000881545560623,4/22/2016
0.00122732747075,0.00127768769737,0.00125141688591,0.00188882390447,0.00134629515412,0.000844520614939,0.000764863017995,0.000961364152357,0.00257585883719,0.0006004565355,0.000880694535362,4/29/2016
0.00122819666544,0.00126555569229,0.0012494624551,0.00189363272575,0.0013399084923,0.000847754672405,0.000761478212412,0.000960769705729,0.00257662846697,0.00060056727304,0.000894383258086,5/6/2016
0.00124268219168,0.00126571935886,0.00124811982278,0.0018922952051,0.0013226440151,0.000844177418229,0.000768102987743,0.000960903574423,0.00259356425206,0.000573559084816,0.000896007464951,5/13/2016
0.0012556252501,0.00127206683096,0.00125167973743,0.00188950315877,0.00131657602895,0.000848903038995,0.000772888282815,0.000965860335742,0.00260131098415,0.000569119801239,0.000898146507254,5/20/2016
0.00125469164362,0.00127396859332,0.00124277280243,0.00188868823235,0.00131250003662,0.000850507201602,0.000770711760727,0.000956141063047,0.00260047812523,0.000564364855823,0.000916923924962,5/27/2016
