,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00133431646622,0.000174551621217,0.000177880326106,0.000340161604729,0.000263227792676,0.000255404278953,0.000184115552371,0.000263636331312,0.000183730075522,7.82108013929e-05,8.86291398088e-05
GOOGL,0.000174551621217,0.000928302600081,0.000353568077964,0.000599975417821,0.000326083615835,0.000232297970438,0.000250989318469,0.000294761812489,0.000264202408188,0.000230057626777,0.00015991434447
MSFT,0.000177880326106,0.000353568077964,0.00112013582716,0.000240694756275,0.000376679145949,0.000297747176408,0.000300795876324,0.000357918808305,0.000421587206524,0.000179294104885,0.000301113566884
AMZN,0.000340161604729,0.000599975417821,0.000240694756275,0.00158215776732,0.000467967673544,0.000375692618362,0.00024539829237,0.000434633703915,0.000284043459828,0.000227259134338,0.000174997677367
MS,0.000263227792676,0.000326083615835,0.000376679145949,0.000467967673544,0.00149038834109,0.000956709486669,0.000811476304914,0.000711158864626,0.000415871039739,0.000229802345701,0.000347772720608
GS,0.000255404278953,0.000232297970438,0.000297747176408,0.000375692618362,0.000956709486669,0.000897464577242,0.0006815286278,0.00058747919227,0.000422028930849,0.000209922904488,0.000292605536675
JPM,0.000184115552371,0.000250989318469,0.000300795876324,0.00024539829237,0.000811476304914,0.0006815286278,0.00087044817033,0.000477461616078,0.000376917225063,0.000262733022553,0.000364808503991
BLK,0.000263636331312,0.000294761812489,0.000357918808305,0.000434633703915,0.000711158864626,0.00058747919227,0.000477461616078,0.000805547573314,0.000317214556215,0.000282398379498,0.000300426739472
MYL,0.000183730075522,0.000264202408188,0.000421587206524,0.000284043459828,0.000415871039739,0.000422028930849,0.000376917225063,0.000317214556215,0.00149541818426,0.000339353068438,0.00040212154296
PFE,7.82108013929e-05,0.000230057626777,0.000179294104885,0.000227259134338,0.000229802345701,0.000209922904488,0.000262733022553,0.000282398379498,0.000339353068438,0.000521730249964,0.000184355983975
AET,8.86291398088e-05,0.00015991434447,0.000301113566884,0.000174997677367,0.000347772720608,0.000292605536675,0.000364808503991,0.000300426739472,0.00040212154296,0.000184355983975,0.000781797097396
