,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00127896026371,0.000378208513984,0.000315211882296,0.000460312239413,0.000430782932589,0.000396603754685,0.000355324514322,0.000465547183272,0.000190189829363,0.000126764105896,0.000123779335299
GOOGL,0.000378208513984,0.00122842543257,0.00050731718008,0.000765450696759,0.000510941540518,0.000381401866629,0.00039748714279,0.000540461246655,0.0002594738981,0.000302632112218,0.00019026688426
MSFT,0.000315211882296,0.00050731718008,0.00119152197424,0.00034087108014,0.000417850175547,0.000368688024868,0.000370687304389,0.000501376320938,0.000371770077777,0.000252509073675,0.000208307064402
AMZN,0.000460312239413,0.000765450696759,0.00034087108014,0.00171984802043,0.000556868475747,0.000460654748061,0.000332067878414,0.000589459885534,0.000281654966968,0.000267171294341,0.000147961323728
MS,0.000430782932589,0.000510941540518,0.000417850175547,0.000556868475747,0.00127602773733,0.00085473186473,0.000715268590512,0.00079004800946,0.000479922056245,0.000337354488194,0.000320940143503
GS,0.000396603754685,0.000381401866629,0.000368688024868,0.000460654748061,0.00085473186473,0.000803795480641,0.000635997613192,0.000676440145381,0.000451891729956,0.000287820099272,0.000294735170245
JPM,0.000355324514322,0.00039748714279,0.000370687304389,0.000332067878414,0.000715268590512,0.000635997613192,0.000755157871557,0.000575332932682,0.000356692670433,0.000304233127649,0.000287559029613
BLK,0.000465547183272,0.000540461246655,0.000501376320938,0.000589459885534,0.00079004800946,0.000676440145381,0.000575332932682,0.000992973787175,0.000398837723293,0.000351171044881,0.000311851932578
MYL,0.000190189829363,0.0002594738981,0.000371770077777,0.000281654966968,0.000479922056245,0.000451891729956,0.000356692670433,0.000398837723293,0.00201894331991,0.000346224187749,0.000423330697533
PFE,0.000126764105896,0.000302632112218,0.000252509073675,0.000267171294341,0.000337354488194,0.000287820099272,0.000304233127649,0.000351171044881,0.000346224187749,0.000569517032196,0.000223920284856
AET,0.000123779335299,0.00019026688426,0.000208307064402,0.000147961323728,0.000320940143503,0.000294735170245,0.000287559029613,0.000311851932578,0.000423330697533,0.000223920284856,0.000870702218081
