,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00142733157939,0.000198911757091,0.000110850113923,0.000322010087655,0.00028480954083,0.000291233784392,0.000242855741375,0.000300826960617,0.000150822281749,7.37567842262e-05,3.33665563327e-05
GOOGL,0.000198911757091,0.000895191543924,0.000268764462055,0.000533057435159,0.00037367173048,0.000283320167145,0.000287556906298,0.000308388830089,0.000230757415405,0.000215854134313,0.000112818363815
MSFT,0.000110850113923,0.000268764462055,0.000985397907066,6.38930364316e-05,0.000397687937029,0.000295678420825,0.000308236545212,0.000327834066855,0.000301120920392,0.000188225549639,0.000322282859609
AMZN,0.000322010087655,0.000533057435159,6.38930364316e-05,0.00161059259612,0.000456158367761,0.000400004111691,0.000278558426822,0.000407620534736,0.000187049818769,0.000241917703983,4.45412587734e-05
MS,0.00028480954083,0.00037367173048,0.000397687937029,0.000456158367761,0.00165994158522,0.00106810400167,0.000939838956901,0.00075084826212,0.000431564822448,0.000241861437371,0.000394851927858
GS,0.000291233784392,0.000283320167145,0.000295678420825,0.000400004111691,0.00106810400167,0.000987827064022,0.000789650871586,0.000618287499063,0.000409450167334,0.00021098942392,0.000287801483778
JPM,0.000242855741375,0.000287556906298,0.000308236545212,0.000278558426822,0.000939838956901,0.000789650871586,0.00103666479,0.000529936050996,0.00036559268882,0.000275918927965,0.000398924642499
BLK,0.000300826960617,0.000308388830089,0.000327834066855,0.000407620534736,0.00075084826212,0.000618287499063,0.000529936050996,0.000833453026047,0.000304119992371,0.00028527789147,0.000308399782297
MYL,0.000150822281749,0.000230757415405,0.000301120920392,0.000187049818769,0.000431564822448,0.000409450167334,0.00036559268882,0.000304119992371,0.00117583605428,0.000305165654827,0.00037714124427
PFE,7.37567842262e-05,0.000215854134313,0.000188225549639,0.000241917703983,0.000241861437371,0.00021098942392,0.000275918927965,0.00028527789147,0.000305165654827,0.000527186048183,0.000191932273691
AET,3.33665563327e-05,0.000112818363815,0.000322282859609,4.45412587734e-05,0.000394851927858,0.000287801483778,0.000398924642499,0.000308399782297,0.00037714124427,0.000191932273691,0.000961086087287
