,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00122451420678,0.000471946580097,0.000408191381506,0.000445623591866,0.000424999407781,0.000401137788162,0.000397757790772,0.000441089376463,0.000330942754933,0.000205445104765,0.000160327562883
GOOGL,0.000471946580097,0.00128792183611,0.000586902174111,0.000817246655287,0.000533095395549,0.000424456985577,0.000446753634705,0.000577290568453,0.000296386746476,0.000344382550981,0.000198872321381
MSFT,0.000408191381506,0.000586902174111,0.00112003988605,0.000428269997615,0.000450452307991,0.000402720452215,0.000418343927742,0.000518736417061,0.000411201734742,0.000300316442017,0.000197896949244
AMZN,0.000445623591866,0.000817246655287,0.000428269997615,0.0018707452161,0.000553434816573,0.000423100580108,0.000345720858582,0.000528146916025,0.000252471677893,0.000289103418429,0.000156800550065
MS,0.000424999407781,0.000533095395549,0.000450452307991,0.000553434816573,0.0013194528223,0.000923639612532,0.000800254472754,0.000783784028683,0.00059440011589,0.000368916774877,0.000361740040903
GS,0.000401137788162,0.000424456985577,0.000402720452215,0.000423100580108,0.000923639612532,0.000877262407919,0.000688555680271,0.000659094140679,0.000518633689101,0.000269709307603,0.000308241833278
JPM,0.000397757790772,0.000446753634705,0.000418343927742,0.000345720858582,0.000800254472754,0.000688555680271,0.000791456602422,0.000608351793745,0.000342906094761,0.000311792110413,0.000280346417295
BLK,0.000441089376463,0.000577290568453,0.000518736417061,0.000528146916025,0.000783784028683,0.000659094140679,0.000608351793745,0.000907587586625,0.000409940689838,0.000328006114612,0.000302378137494
MYL,0.000330942754933,0.000296386746476,0.000411201734742,0.000252471677893,0.00059440011589,0.000518633689101,0.000342906094761,0.000409940689838,0.00259094782849,0.00038000537974,0.000569369721288
PFE,0.000205445104765,0.000344382550981,0.000300316442017,0.000289103418429,0.000368916774877,0.000269709307603,0.000311792110413,0.000328006114612,0.00038000537974,0.000577231196573,0.000254985976117
AET,0.000160327562883,0.000198872321381,0.000197896949244,0.000156800550065,0.000361740040903,0.000308241833278,0.000280346417295,0.000302378137494,0.000569369721288,0.000254985976117,0.000922172530913
