,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00162840326423,0.000379119459331,0.00017161004815,0.000474500070801,0.000483976394264,0.000432050938423,0.000374431329344,0.000455479244146,0.000260373193866,8.40801172978e-05,0.000236007468101
GOOGL,0.000379119459331,0.0010271423087,0.000323699206446,0.000662093647585,0.000591150672883,0.000364620991048,0.000435426970696,0.000483648639823,0.000414851345282,0.000307463675713,0.000289073810488
MSFT,0.00017161004815,0.000323699206446,0.000942336829586,0.000410706493789,0.000611545637024,0.000373583719179,0.000426764344615,0.000356048149175,0.000428756824162,0.000175317431218,0.000405800423794
AMZN,0.000474500070801,0.000662093647585,0.000410706493789,0.00182937712271,0.00084132850756,0.000629424616784,0.000539821857712,0.000587815315229,0.000349161534825,0.000360914383736,0.000295905741227
MS,0.000483976394264,0.000591150672883,0.000611545637024,0.00084132850756,0.00271258810572,0.00180878498048,0.00156786722086,0.00113721858128,0.000934445705966,0.000420001851252,0.000739977822715
GS,0.000432050938423,0.000364620991048,0.000373583719179,0.000629424616784,0.00180878498048,0.0015682367474,0.00120851063062,0.000885050422457,0.000716875124435,0.000282985709759,0.000513842414443
JPM,0.000374431329344,0.000435426970696,0.000426764344615,0.000539821857712,0.00156786722086,0.00120851063062,0.00144841672827,0.00080116187743,0.000688892989924,0.000389760266557,0.000640573117319
BLK,0.000455479244146,0.000483648639823,0.000356048149175,0.000587815315229,0.00113721858128,0.000885050422457,0.00080116187743,0.0010486214447,0.000560884494801,0.000371146664752,0.00050385432197
MYL,0.000260373193866,0.000414851345282,0.000428756824162,0.000349161534825,0.000934445705966,0.000716875124435,0.000688892989924,0.000560884494801,0.00145258633569,0.00041043792104,0.000627769570024
PFE,8.40801172978e-05,0.000307463675713,0.000175317431218,0.000360914383736,0.000420001851252,0.000282985709759,0.000389760266557,0.000371146664752,0.00041043792104,0.000539803284287,0.000226469997906
AET,0.000236007468101,0.000289073810488,0.000405800423794,0.000295905741227,0.000739977822715,0.000513842414443,0.000640573117319,0.00050385432197,0.000627769570024,0.000226469997906,0.00118831373692
