,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00130622567976,0.000298378602427,0.000244573107333,0.000353774048696,0.000305045720686,0.000320190024113,0.000274147438237,0.000351480486883,0.00013106047362,8.91190633332e-05,6.18465340866e-05
GOOGL,0.000298378602427,0.00123625821626,0.000468626512318,0.000700387467803,0.000425409995049,0.00032393893903,0.000353310637413,0.000457335514936,0.000231358033002,0.00030205585308,0.000183962540377
MSFT,0.000244573107333,0.000468626512318,0.00115760400213,0.000287168016071,0.000340529373698,0.000310046218802,0.000308733252658,0.00042534905483,0.000335130615143,0.000227710598459,0.000209301250505
AMZN,0.000353774048696,0.000700387467803,0.000287168016071,0.00165728293849,0.000438810122937,0.000372133600255,0.000244757118503,0.000490066645842,0.000224916408556,0.000235555820784,0.000155068145909
MS,0.000305045720686,0.000425409995049,0.000340529373698,0.000438810122937,0.00118191912795,0.000787926897479,0.000605957351943,0.000678824751452,0.000449215772053,0.000304316835452,0.000311023221335
GS,0.000320190024113,0.00032393893903,0.000310046218802,0.000372133600255,0.000787926897479,0.00076936879654,0.000560218881447,0.00058755896657,0.000413493000139,0.00026599865154,0.000280268980904
JPM,0.000274147438237,0.000353310637413,0.000308733252658,0.000244757118503,0.000605957351943,0.000560218881447,0.000665596389291,0.000467759373354,0.000310151739399,0.000277372837956,0.000272121557285
BLK,0.000351480486883,0.000457335514936,0.00042534905483,0.000490066645842,0.000678824751452,0.00058755896657,0.000467759373354,0.000860909953976,0.000357180155655,0.000315051528902,0.000301806864553
MYL,0.00013106047362,0.000231358033002,0.000335130615143,0.000224916408556,0.000449215772053,0.000413493000139,0.000310151739399,0.000357180155655,0.00195202397218,0.000336204562455,0.000409482613516
PFE,8.91190633332e-05,0.00030205585308,0.000227710598459,0.000235555820784,0.000304316835452,0.00026599865154,0.000277372837956,0.000315051528902,0.000336204562455,0.000571448560325,0.00021445191535
AET,6.18465340866e-05,0.000183962540377,0.000209301250505,0.000155068145909,0.000311023221335,0.000280268980904,0.000272121557285,0.000301806864553,0.000409482613516,0.00021445191535,0.000891955558301
