,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00126078035492,0.000394503048087,0.000338820299053,0.000538670028585,0.000461027494238,0.000428079981453,0.000364139801876,0.000470459969173,0.000183615656387,0.000138052112107,0.000123791144764
GOOGL,0.000394503048087,0.00126507513423,0.000572624730384,0.000843164666092,0.000546154936096,0.000398728705931,0.00040802963036,0.000562886413167,0.000271210149708,0.000321710723497,0.000199911204864
MSFT,0.000338820299053,0.000572624730384,0.00127392328043,0.000438638908646,0.000466021471832,0.000398881676695,0.000410489569301,0.000540596241905,0.000397051482482,0.000269562677947,0.000220003671607
AMZN,0.000538670028585,0.000843164666092,0.000438638908646,0.00189754995281,0.000638216235758,0.000493089338996,0.000361636056479,0.000610962712491,0.000333966467708,0.000306994294042,0.000194704335674
MS,0.000461027494238,0.000546154936096,0.000466021471832,0.000638216235758,0.00129856594047,0.000879608476898,0.000728331342181,0.000788213835369,0.00056780665508,0.000347916065575,0.000329778298598
GS,0.000428079981453,0.000398728705931,0.000398881676695,0.000493089338996,0.000879608476898,0.000841116686136,0.000656378856811,0.000678484102853,0.000512827582315,0.00028120353587,0.000271483093915
JPM,0.000364139801876,0.00040802963036,0.000410489569301,0.000361636056479,0.000728331342181,0.000656378856811,0.00077202096506,0.00059013437891,0.000324940275917,0.000300536496693,0.000252389533574
BLK,0.000470459969173,0.000562886413167,0.000540596241905,0.000610962712491,0.000788213835369,0.000678484102853,0.00059013437891,0.00100170862213,0.000423837932612,0.000347349048744,0.000287253663679
MYL,0.000183615656387,0.000271210149708,0.000397051482482,0.000333966467708,0.00056780665508,0.000512827582315,0.000324940275917,0.000423837932612,0.00243362468306,0.000385632122976,0.000502673305654
PFE,0.000138052112107,0.000321710723497,0.000269562677947,0.000306994294042,0.000347916065575,0.00028120353587,0.000300536496693,0.000347349048744,0.000385632122976,0.000585128837997,0.000257552003208
AET,0.000123791144764,0.000199911204864,0.000220003671607,0.000194704335674,0.000329778298598,0.000271483093915,0.000252389533574,0.000287253663679,0.000502673305654,0.000257552003208,0.000892264914137
