,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00129187973112,0.000266338836588,0.000161842129118,0.000315595987849,0.000234988842728,0.000260977682674,0.000178984201932,0.000263882308706,0.000182587488781,8.17016075077e-05,4.82013839138e-05
GOOGL,0.000266338836588,0.00124782484808,0.000404118879318,0.000634331805827,0.000387752454595,0.000263336137942,0.000292569680567,0.000376681383729,0.000193248484356,0.000249795960294,0.000142422700649
MSFT,0.000161842129118,0.000404118879318,0.00109672204253,0.000198860125308,0.000321718314357,0.00028112555196,0.000257239059373,0.000355456348152,0.000394883353694,0.000179839342756,0.000259078284192
AMZN,0.000315595987849,0.000634331805827,0.000198860125308,0.00159955413017,0.000403503316542,0.000321981754829,0.000194677663905,0.000411776641731,0.000185444110687,0.000203030018878,0.000121459357801
MS,0.000234988842728,0.000387752454595,0.000321718314357,0.000403503316542,0.00124718817262,0.000837953579465,0.000625011310329,0.0006517745434,0.000385902159163,0.000219274810355,0.000288510331377
GS,0.000260977682674,0.000263336137942,0.00028112555196,0.000321981754829,0.000837953579465,0.000816178578046,0.000567022854497,0.000567890774443,0.000383008027496,0.000207603793572,0.000283027428889
JPM,0.000178984201932,0.000292569680567,0.000257239059373,0.000194677663905,0.000625011310329,0.000567022854497,0.00066022388641,0.000426276343216,0.000306306568195,0.00024713260555,0.000300744356427
BLK,0.000263882308706,0.000376681383729,0.000355456348152,0.000411776641731,0.0006517745434,0.000567890774443,0.000426276343216,0.000793257497101,0.00031654128894,0.000279704520449,0.000276106197583
MYL,0.000182587488781,0.000193248484356,0.000394883353694,0.000185444110687,0.000385902159163,0.000383008027496,0.000306306568195,0.00031654128894,0.00171452432693,0.00029049533494,0.000324094027124
PFE,8.17016075077e-05,0.000249795960294,0.000179839342756,0.000203030018878,0.000219274810355,0.000207603793572,0.00024713260555,0.000279704520449,0.00029049533494,0.00052419740458,0.000187678607943
AET,4.82013839138e-05,0.000142422700649,0.000259078284192,0.000121459357801,0.000288510331377,0.000283027428889,0.000300744356427,0.000276106197583,0.000324094027124,0.000187678607943,0.000767033227336
