,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00141779839851,0.000179916366653,0.000122166668319,0.000241598958467,0.000310939232219,0.000310592347248,0.000252398812576,0.000295101546998,0.000124147920731,5.52584813349e-05,7.13434854291e-05
GOOGL,0.000179916366653,0.000872453527987,0.000238641252649,0.000441696322847,0.00033302505474,0.000222948986927,0.000263063121301,0.00028913900233,0.00023883268013,0.00024000359606,0.000129140967447
MSFT,0.000122166668319,0.000238641252649,0.00085612226394,0.000191908396728,0.000378630135437,0.000251972887799,0.000271707358263,0.000231558012213,0.000264125067478,0.000116491022876,0.000289362040391
AMZN,0.000241598958467,0.000441696322847,0.000191908396728,0.00149882113837,0.000547835484703,0.000486688252314,0.00032008019458,0.000398195888147,0.000154304309408,0.000262966393735,8.9284600199e-05
MS,0.000310939232219,0.00033302505474,0.000378630135437,0.000547835484703,0.00178959078508,0.00119149984212,0.000941274447306,0.000688045424569,0.000395204833019,0.000207497039723,0.000395180164177
GS,0.000310592347248,0.000222948986927,0.000251972887799,0.000486688252314,0.00119149984212,0.00112348540899,0.000793220172695,0.000574023771208,0.000361875956693,0.00016999836285,0.000290210762492
JPM,0.000252398812576,0.000263063121301,0.000271707358263,0.00032008019458,0.000941274447306,0.000793220172695,0.00100260065305,0.000466357535988,0.000326940875463,0.000244057590397,0.00040914410227
BLK,0.000295101546998,0.00028913900233,0.000231558012213,0.000398195888147,0.000688045424569,0.000574023771208,0.000466357535988,0.000771637973193,0.000234527070732,0.000235733911843,0.000277761257206
MYL,0.000124147920731,0.00023883268013,0.000264125067478,0.000154304309408,0.000395204833019,0.000361875956693,0.000326940875463,0.000234527070732,0.00110648318492,0.000273689717017,0.000358008699373
PFE,5.52584813349e-05,0.00024000359606,0.000116491022876,0.000262966393735,0.000207497039723,0.00016999836285,0.000244057590397,0.000235733911843,0.000273689717017,0.000478096167575,0.000155714689476
AET,7.13434854291e-05,0.000129140967447,0.000289362040391,8.9284600199e-05,0.000395180164177,0.000290210762492,0.00040914410227,0.000277761257206,0.000358008699373,0.000155714689476,0.000975016615015
