,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00135239812413,0.000167035264632,0.000158349593851,0.000299034927663,0.000288700299096,0.000278476736854,0.000205482427432,0.000282184761249,0.000185533404509,8.90440889554e-05,9.35830468971e-05
GOOGL,0.000167035264632,0.000891710224956,0.000302454102494,0.00051287526606,0.000330789429509,0.000237803201495,0.00025857627938,0.000293217347656,0.000231851331426,0.000226511291556,0.000155373430691
MSFT,0.000158349593851,0.000302454102494,0.00100457993204,0.000101276359518,0.000379672733642,0.000309649454094,0.000312993600526,0.000357252616926,0.000368632531745,0.000187712624319,0.000300906375819
AMZN,0.000299034927663,0.00051287526606,0.000101276359518,0.0013859038681,0.000457802701848,0.00037424665103,0.000251728745345,0.000415672321262,0.000194315856098,0.00021550582195,0.0001647989649
MS,0.000288700299096,0.000330789429509,0.000379672733642,0.000457802701848,0.00155075968837,0.00101157938257,0.00088845363196,0.000744059497831,0.000426759560866,0.000235333011153,0.000378359059493
GS,0.000278476736854,0.000237803201495,0.000309649454094,0.00037424665103,0.00101157938257,0.000946287075146,0.000752298588224,0.000616166909009,0.00043321154292,0.000211693136225,0.000320441059907
JPM,0.000205482427432,0.00025857627938,0.000312993600526,0.000251728745345,0.00088845363196,0.000752298588224,0.000981952578245,0.000513277941789,0.0003852970228,0.000259896653188,0.000411547815107
BLK,0.000282184761249,0.000293217347656,0.000357252616926,0.000415672321262,0.000744059497831,0.000616166909009,0.000513277941789,0.000825142982875,0.000323274692964,0.000287252041242,0.000312227997995
MYL,0.000185533404509,0.000231851331426,0.000368632531745,0.000194315856098,0.000426759560866,0.00043321154292,0.0003852970228,0.000323274692964,0.00147076610045,0.000343591720585,0.000397971224623
PFE,8.90440889554e-05,0.000226511291556,0.000187712624319,0.00021550582195,0.000235333011153,0.000211693136225,0.000259896653188,0.000287252041242,0.000343591720585,0.000522254972238,0.0001791013267
AET,9.35830468971e-05,0.000155373430691,0.000300906375819,0.0001647989649,0.000378359059493,0.000320441059907,0.000411547815107,0.000312227997995,0.000397971224623,0.0001791013267,0.00079969901807
