,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00138590025805,0.000310698165246,0.000253786844713,0.000376908384363,0.000295757229002,0.000327836017782,0.000253743407861,0.000337704340697,0.000171396714685,0.000107703320898,6.11976397485e-05
GOOGL,0.000310698165246,0.0012467070098,0.000465164115409,0.00070022804868,0.000441907802945,0.000324867843213,0.000342445702646,0.000449285790384,0.000234469515883,0.000317065935267,0.000195394489292
MSFT,0.000253786844713,0.000465164115409,0.00119454811903,0.000276903871817,0.000332098347673,0.000313290150705,0.000306479683096,0.000416101850824,0.000372200219526,0.000235282956283,0.000251545853035
AMZN,0.000376908384363,0.00070022804868,0.000276903871817,0.0016641468454,0.000428789231068,0.000360527903243,0.000234578028003,0.000479056503732,0.000223900531523,0.000257746541679,0.000171815039103
MS,0.000295757229002,0.000441907802945,0.000332098347673,0.000428789231068,0.00119190259974,0.000785554153297,0.000595101538793,0.000683269525781,0.000478714664388,0.000300034073986,0.000357351374611
GS,0.000327836017782,0.000324867843213,0.000313290150705,0.000360527903243,0.000785554153297,0.00077197787921,0.000548364271628,0.000588609704143,0.000441852409057,0.000261477293481,0.00031649613501
JPM,0.000253743407861,0.000342445702646,0.000306479683096,0.000234578028003,0.000595101538793,0.000548364271628,0.000657702337794,0.00045342835866,0.000331725411353,0.000289452288546,0.000318260989648
BLK,0.000337704340697,0.000449285790384,0.000416101850824,0.000479056503732,0.000683269525781,0.000588609704143,0.00045342835866,0.000846228304711,0.000365099476052,0.000327472487255,0.000289482787379
MYL,0.000171396714685,0.000234469515883,0.000372200219526,0.000223900531523,0.000478714664388,0.000441852409057,0.000331725411353,0.000365099476052,0.00188163198704,0.000372655108851,0.000428306667703
PFE,0.000107703320898,0.000317065935267,0.000235282956283,0.000257746541679,0.000300034073986,0.000261477293481,0.000289452288546,0.000327472487255,0.000372655108851,0.000569515661349,0.000236418398401
AET,6.11976397485e-05,0.000195394489292,0.000251545853035,0.000171815039103,0.000357351374611,0.00031649613501,0.000318260989648,0.000289482787379,0.000428306667703,0.000236418398401,0.00084812860235
