,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00144437985745,0.000209189776873,0.00012244675451,0.000333642101152,0.000303420427203,0.00030288932677,0.000255743137128,0.000315228749838,0.000163788240574,9.08408576908e-05,4.02042777275e-05
GOOGL,0.000209189776873,0.000900171009723,0.000274325807513,0.000536583712755,0.000379124384354,0.00028829288419,0.000292751447814,0.000314457952473,0.000236374023576,0.000223231015022,0.000115246569348
MSFT,0.00012244675451,0.000274325807513,0.00099160581031,6.77085259037e-05,0.000403570176445,0.000301192962514,0.000313976991093,0.00033455950012,0.000307355121289,0.000196412041137,0.000324943294169
AMZN,0.000333642101152,0.000536583712755,6.77085259037e-05,0.00160854077782,0.000452333217066,0.000402071669384,0.000279974324087,0.000409959650609,0.000189592820242,0.000245200726618,4.43531272246e-05
MS,0.000303420427203,0.000379124384354,0.000403570176445,0.000452333217066,0.00165292434572,0.00107109251738,0.000941703820618,0.000754184274028,0.00043529130448,0.000246659557407,0.000394287409622
GS,0.00030288932677,0.00028829288419,0.000301192962514,0.000402071669384,0.00107109251738,0.000992328336416,0.000794115177549,0.000623722323423,0.000414600679014,0.000217735923246,0.000289616664166
JPM,0.000255743137128,0.000292751447814,0.000313976991093,0.000279974324087,0.000941703820618,0.000794115177549,0.0010409582272,0.000535292991472,0.000370738378345,0.000282648965744,0.000400508832105
BLK,0.000315228749838,0.000314457952473,0.00033455950012,0.000409959650609,0.000754184274028,0.000623722323423,0.000535292991472,0.000840006780417,0.000310347991565,0.000293433245522,0.000310537889621
MYL,0.000163788240574,0.000236374023576,0.000307355121289,0.000189592820242,0.00043529130448,0.000414600679014,0.000370738378345,0.000310347991565,0.00118171898306,0.000312874358114,0.00037927857645
PFE,9.08408576908e-05,0.000223231015022,0.000196412041137,0.000245200726618,0.000246659557407,0.000217735923246,0.000282648965744,0.000293433245522,0.000312874358114,0.000537286389158,0.000194715565793
AET,4.02042777275e-05,0.000115246569348,0.000324943294169,4.43531272246e-05,0.000394287409622,0.000289616664166,0.000400508832105,0.000310537889621,0.00037927857645,0.000194715565793,0.000961470161422
