,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00128610164735,0.000172899709387,0.00014642573146,0.00030028172981,0.000202337725277,0.000219858566219,0.000127862332077,0.000239505419093,0.000142831820873,8.16548438426e-05,2.86149497303e-05
GOOGL,0.000172899709387,0.000912348369111,0.00033898952974,0.000580565569293,0.00030466226033,0.000218072698611,0.000232309671793,0.000284478398414,0.000243568205946,0.000219632413035,0.00014439555641
MSFT,0.00014642573146,0.00033898952974,0.00109080678753,0.000195891614958,0.000302916518245,0.000257358050964,0.000228372616323,0.000330113407203,0.000406533234074,0.00016619674799,0.000264118066372
AMZN,0.00030028172981,0.000580565569293,0.000195891614958,0.00153790020469,0.000386562160116,0.000332049511706,0.000180281182273,0.000401530935016,0.000249472850127,0.000214294496274,0.000141291513325
MS,0.000202337725277,0.00030466226033,0.000302916518245,0.000386562160116,0.0013428717227,0.000877088041059,0.000694808115794,0.000632871894979,0.00037455147265,0.000197922549706,0.000292784184972
GS,0.000219858566219,0.000218072698611,0.000257358050964,0.000332049511706,0.000877088041059,0.000848424859273,0.000623426926939,0.000541841107853,0.000381839637609,0.000195109253052,0.00026163998098
JPM,0.000127862332077,0.000232309671793,0.000228372616323,0.000180281182273,0.000694808115794,0.000623426926939,0.000764907781412,0.000414153505059,0.000328865635582,0.000235900223509,0.000299678929524
BLK,0.000239505419093,0.000284478398414,0.000330113407203,0.000401530935016,0.000632871894979,0.000541841107853,0.000414153505059,0.000766171460476,0.000287616672496,0.000270160105666,0.000263550520854
MYL,0.000142831820873,0.000243568205946,0.000406533234074,0.000249472850127,0.00037455147265,0.000381839637609,0.000328865635582,0.000287616672496,0.00149788405121,0.000336419653685,0.000341852495526
PFE,8.16548438426e-05,0.000219632413035,0.00016619674799,0.000214294496274,0.000197922549706,0.000195109253052,0.000235900223509,0.000270160105666,0.000336419653685,0.000513115547905,0.000189886015768
AET,2.86149497303e-05,0.00014439555641,0.000264118066372,0.000141291513325,0.000292784184972,0.00026163998098,0.000299678929524,0.000263550520854,0.000341852495526,0.000189886015768,0.000692627196387
