,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00142623737876,0.000198904154759,0.000124526361208,0.000251636414401,0.000266111392181,0.000273881555199,0.000218617644161,0.000311370813758,0.000175118438062,6.32764277483e-05,4.75166887117e-05
GOOGL,0.000198904154759,0.000884657010952,0.000243486022796,0.000469863441338,0.000327391346751,0.000230705254381,0.000256025177602,0.000302498979007,0.000255524149525,0.000237171101835,0.000118488533265
MSFT,0.000124526361208,0.000243486022796,0.00083199826704,0.000169352150105,0.00037158545825,0.0002533899776,0.000255634485748,0.000256101624453,0.000292695566903,0.000128899236993,0.000288535699403
AMZN,0.000251636414401,0.000469863441338,0.000169352150105,0.00149702937601,0.000469983330484,0.000422153204042,0.000271788676275,0.000398534119626,0.000187326613766,0.000269464361026,5.15320621653e-05
MS,0.000266111392181,0.000327391346751,0.00037158545825,0.000469983330484,0.00171135869479,0.00108615192209,0.000900866343612,0.00068684727978,0.000432897412265,0.000220032986224,0.00038075664912
GS,0.000273881555199,0.000230705254381,0.0002533899776,0.000422153204042,0.00108615192209,0.000993349890258,0.000746261769702,0.000560614515347,0.000401624876445,0.000182012858686,0.000271737391332
JPM,0.000218617644161,0.000256025177602,0.000255634485748,0.000271788676275,0.000900866343612,0.000746261769702,0.000972696621545,0.00047716768149,0.000360085559399,0.000255961402635,0.000392276416424
BLK,0.000311370813758,0.000302498979007,0.000256101624453,0.000398534119626,0.00068684727978,0.000560614515347,0.00047716768149,0.000803104884237,0.000297082674643,0.000253706712049,0.000295798395184
MYL,0.000175118438062,0.000255524149525,0.000292695566903,0.000187326613766,0.000432897412265,0.000401624876445,0.000360085559399,0.000297082674643,0.00119305015884,0.000297121784472,0.000388638039916
PFE,6.32764277483e-05,0.000237171101835,0.000128899236993,0.000269464361026,0.000220032986224,0.000182012858686,0.000255961402635,0.000253706712049,0.000297121784472,0.000482444286961,0.000168908200655
AET,4.75166887117e-05,0.000118488533265,0.000288535699403,5.15320621653e-05,0.00038075664912,0.000271737391332,0.000392276416424,0.000295798395184,0.000388638039916,0.000168908200655,0.000956279513981
