,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00137946953486,0.00032979557509,0.000214497280225,0.000395290945106,0.000294157880974,0.000305744706985,0.000228917701367,0.000317523809149,0.000212542378336,0.00013536197844,8.86045103657e-05
GOOGL,0.00032979557509,0.00128824358283,0.000463000239528,0.000695186477725,0.000445516636177,0.000312541030786,0.000339551686422,0.000425648375593,0.000226565399623,0.00029096701088,0.000191808118571
MSFT,0.000214497280225,0.000463000239528,0.00113318144574,0.000251890436798,0.00037734342657,0.000323412046262,0.000301153590785,0.000395672908098,0.000431665101529,0.000228262539554,0.000298625571541
AMZN,0.000395290945106,0.000695186477725,0.000251890436798,0.00166757773128,0.000427142168917,0.000346115999298,0.000229219683345,0.000463006030069,0.000218083171408,0.000257665825027,0.000162368923517
MS,0.000294157880974,0.000445516636177,0.00037734342657,0.000427142168917,0.00118313695585,0.000799664176736,0.00061995045752,0.000688582700104,0.000432458522678,0.00029138450892,0.000336761312466
GS,0.000305744706985,0.000312541030786,0.000323412046262,0.000346115999298,0.000799664176736,0.000794590462472,0.000570764806401,0.000599114335478,0.000418272179926,0.000264281244432,0.000321227284476
JPM,0.000228917701367,0.000339551686422,0.000301153590785,0.000229219683345,0.00061995045752,0.000570764806401,0.000672958270375,0.000462704387143,0.000339262600794,0.000296961546369,0.000337976828336
BLK,0.000317523809149,0.000425648375593,0.000395672908098,0.000463006030069,0.000688582700104,0.000599114335478,0.000462704387143,0.000839199091005,0.000360744053759,0.000329262155856,0.000307082707668
MYL,0.000212542378336,0.000226565399623,0.000431665101529,0.000218083171408,0.000432458522678,0.000418272179926,0.000339262600794,0.000360744053759,0.00176811631869,0.000331088312054,0.000344307448213
PFE,0.00013536197844,0.00029096701088,0.000228262539554,0.000257665825027,0.00029138450892,0.000264281244432,0.000296961546369,0.000329262155856,0.000331088312054,0.000567534468345,0.000219295202804
AET,8.86045103657e-05,0.000191808118571,0.000298625571541,0.000162368923517,0.000336761312466,0.000321227284476,0.000337976828336,0.000307082707668,0.000344307448213,0.000219295202804,0.000807237947446
