,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00172969509011,0.00050857327861,0.00024351386535,0.000593885033421,0.000580654223031,0.00048179373562,0.000440268393086,0.000542045773639,0.000366998450024,0.000132351801472,0.000287535960284
GOOGL,0.00050857327861,0.00129949523072,0.000397512985111,0.000787245649671,0.000718894986794,0.000436891804707,0.000525028130186,0.000569132403504,0.000511573791848,0.000330134056902,0.000357471731217
MSFT,0.00024351386535,0.000397512985111,0.00100328924689,0.00050350279364,0.000733315436791,0.000446695893265,0.000489907578506,0.000448952671664,0.000546692538506,0.000217986234341,0.000458657427595
AMZN,0.000593885033421,0.000787245649671,0.00050350279364,0.00190874011863,0.000950637414419,0.000711225182882,0.000621284258487,0.000701274192803,0.000542762212256,0.000386417744531,0.000389853575699
MS,0.000580654223031,0.000718894986794,0.000733315436791,0.000950637414419,0.0031693547247,0.00200756756018,0.0017698565319,0.00132020195386,0.00114174514001,0.000510176141309,0.000869592641793
GS,0.00048179373562,0.000436891804707,0.000446695893265,0.000711225182882,0.00200756756018,0.00168059026163,0.00129793340582,0.000977733571593,0.000835796101778,0.000336701190755,0.000565708660969
JPM,0.000440268393086,0.000525028130186,0.000489907578506,0.000621284258487,0.0017698565319,0.00129793340582,0.00154463642214,0.000918522689117,0.000808608240788,0.000446821153518,0.000722108125498
BLK,0.000542045773639,0.000569132403504,0.000448952671664,0.000701274192803,0.00132020195386,0.000977733571593,0.000918522689117,0.00120543609104,0.000783955316178,0.000474978576142,0.000616467160465
MYL,0.000366998450024,0.000511573791848,0.000546692538506,0.000542762212256,0.00114174514001,0.000835796101778,0.000808608240788,0.000783955316178,0.00167307093696,0.000504144833139,0.000796886338739
PFE,0.000132351801472,0.000330134056902,0.000217986234341,0.000386417744531,0.000510176141309,0.000336701190755,0.000446821153518,0.000474978576142,0.000504144833139,0.000593070559798,0.000301126431037
AET,0.000287535960284,0.000357471731217,0.000458657427595,0.000389853575699,0.000869592641793,0.000565708660969,0.000722108125498,0.000616467160465,0.000796886338739,0.000301126431037,0.00126659841188
