,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00128502790669,0.000173383213928,0.000147050430607,0.000301811750221,0.000200615529579,0.0002184482861,0.000129751161118,0.000236821457272,0.000139223303431,8.15996166792e-05,3.07624675964e-05
GOOGL,0.000173383213928,0.000911826829209,0.000339189784305,0.000582332523273,0.000306665535827,0.000218726128476,0.000233685724058,0.000280014017405,0.000245721497868,0.000220721911807,0.000133003186448
MSFT,0.000147050430607,0.000339189784305,0.00109317533875,0.000196623183426,0.000299621056181,0.000253516124151,0.000231997088591,0.000326453915297,0.000405052802155,0.000166031846367,0.000268315400957
AMZN,0.000301811750221,0.000582332523273,0.000196623183426,0.00154211937546,0.000389343786504,0.00033261937906,0.000180577416471,0.000395748890834,0.000250694531403,0.000215963478018,0.00012740524064
MS,0.000200615529579,0.000306665535827,0.000299621056181,0.000389343786504,0.00134783612412,0.000882656459186,0.000689625046051,0.000634770546447,0.000372194120176,0.00019876933775,0.000284064447793
GS,0.0002184482861,0.000218726128476,0.000253516124151,0.00033261937906,0.000882656459186,0.00085477713709,0.000617565354023,0.00054616934246,0.000382307336354,0.000195686683868,0.00025315809128
JPM,0.000129751161118,0.000233685724058,0.000231997088591,0.000180577416471,0.000689625046051,0.000617565354023,0.000768367853737,0.000411896313206,0.000326989211847,0.000235274661752,0.000310918693024
BLK,0.000236821457272,0.000280014017405,0.000326453915297,0.000395748890834,0.000634770546447,0.00054616934246,0.000411896313206,0.000773527256952,0.000290808732476,0.00026907291818,0.000265421332027
MYL,0.000139223303431,0.000245721497868,0.000405052802155,0.000250694531403,0.000372194120176,0.000382307336354,0.000326989211847,0.000290808732476,0.00148823615476,0.000335303747016,0.0003552060825
PFE,8.15996166792e-05,0.000220721911807,0.000166031846367,0.000215963478018,0.00019876933775,0.000195686683868,0.000235274661752,0.00026907291818,0.000335303747016,0.000513523856144,0.000187111435071
AET,3.07624675964e-05,0.000133003186448,0.000268315400957,0.00012740524064,0.000284064447793,0.00025315809128,0.000310918693024,0.000265421332027,0.0003552060825,0.000187111435071,0.000708985519842
