,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.0012415058733,0.000427764794489,0.000373435376237,0.000457610449062,0.000381907957173,0.000369972165727,0.000351517931277,0.000412897830429,0.000283679274434,0.000174864747499,0.000120007530444
GOOGL,0.000427764794489,0.00128037814076,0.000611246866817,0.000830163522452,0.000517954960497,0.000396548102393,0.000421256861211,0.000564813951152,0.000307496972861,0.000320040111658,0.000196197387095
MSFT,0.000373435376237,0.000611246866817,0.00128152571104,0.000465265243941,0.0004424528339,0.000400122026175,0.000420065054172,0.000539142925162,0.00043038711778,0.000275096267357,0.000205217146053
AMZN,0.000457610449062,0.000830163522452,0.000465265243941,0.00188924832973,0.00060828849643,0.000455961554557,0.000357596357187,0.000566000559328,0.00028141693193,0.000280389400412,0.000176067083288
MS,0.000381907957173,0.000517954960497,0.0004424528339,0.00060828849643,0.00135628367104,0.000923923500903,0.00078112689987,0.000807683872496,0.000585328210922,0.000341713076512,0.000361626676193
GS,0.000369972165727,0.000396548102393,0.000400122026175,0.000455961554557,0.000923923500903,0.000859629066421,0.000676573081567,0.000673908570259,0.000527967042942,0.000258605347841,0.0002938064247
JPM,0.000351517931277,0.000421256861211,0.000420065054172,0.000357596357187,0.00078112689987,0.000676573081567,0.000786635915338,0.000612675221651,0.000327673142225,0.000283119967116,0.000263032951042
BLK,0.000412897830429,0.000564813951152,0.000539142925162,0.000566000559328,0.000807683872496,0.000673908570259,0.000612675221651,0.000976510466015,0.000437557565223,0.000333237584396,0.00029005272416
MYL,0.000283679274434,0.000307496972861,0.00043038711778,0.00028141693193,0.000585328210922,0.000527967042942,0.000327673142225,0.000437557565223,0.00257795490577,0.000406539299632,0.000543960584103
PFE,0.000174864747499,0.000320040111658,0.000275096267357,0.000280389400412,0.000341713076512,0.000258605347841,0.000283119967116,0.000333237584396,0.000406539299632,0.000596781153434,0.000234826205538
AET,0.000120007530444,0.000196197387095,0.000205217146053,0.000176067083288,0.000361626676193,0.0002938064247,0.000263032951042,0.00029005272416,0.000543960584103,0.000234826205538,0.000881545560623
