,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00145824419848,0.000206359364852,0.000128458299124,0.000311271285634,0.000402989000349,0.000376953289056,0.000324263463796,0.000374691703629,0.000184865093294,6.97275937684e-05,9.11292983132e-05
GOOGL,0.000206359364852,0.000882438127143,0.000249903186412,0.000503289886369,0.000458161771151,0.000278451382599,0.000344458444701,0.000378770452501,0.000313889426587,0.0002783377078,0.000161136266228
MSFT,0.000128458299124,0.000249903186412,0.00085903034127,0.000276646612559,0.00046426716241,0.000297032379769,0.00032730492788,0.000271420634233,0.000315250710003,0.000138280085461,0.000313538870997
AMZN,0.000311271285634,0.000503289886369,0.000276646612559,0.00158429199314,0.000650035040994,0.000530060657076,0.000419690102974,0.000455713878308,0.000176095141643,0.000317584104385,0.000119019634665
MS,0.000402989000349,0.000458161771151,0.00046426716241,0.000650035040994,0.00239929574418,0.00160957860419,0.00134118709694,0.000957238800435,0.000744180435088,0.000355166753802,0.00057673845027
GS,0.000376953289056,0.000278451382599,0.000297032379769,0.000530060657076,0.00160957860419,0.00141810339816,0.00105777185011,0.000761682746492,0.000606345673349,0.000253143703046,0.000401124234651
JPM,0.000324263463796,0.000344458444701,0.00032730492788,0.000419690102974,0.00134118709694,0.00105777185011,0.00125865560996,0.00066352823934,0.000560268827193,0.00033945717511,0.000529219131341
BLK,0.000374691703629,0.000378770452501,0.000271420634233,0.000455713878308,0.000957238800435,0.000761682746492,0.00066352823934,0.000938746370275,0.000429433017618,0.000339519435076,0.000384517235409
MYL,0.000184865093294,0.000313889426587,0.000315250710003,0.000176095141643,0.000744180435088,0.000606345673349,0.000560268827193,0.000429433017618,0.00132442319412,0.000362273748203,0.00046624485505
PFE,6.97275937684e-05,0.0002783377078,0.000138280085461,0.000317584104385,0.000355166753802,0.000253143703046,0.00033945717511,0.000339519435076,0.000362273748203,0.000520405554992,0.000209614441492
AET,9.11292983132e-05,0.000161136266228,0.000313538870997,0.000119019634665,0.00057673845027,0.000401124234651,0.000529219131341,0.000384517235409,0.00046624485505,0.000209614441492,0.00102737509658
