,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00142874977928,0.00018984063558,0.000126186734377,0.00024758491844,0.000261119810818,0.000270384863971,0.000212156858746,0.000307504965699,0.000172881476947,6.82006184334e-05,5.00236190717e-05
GOOGL,0.00018984063558,0.000877671915459,0.000261957761162,0.000514318477515,0.000390115535468,0.000286269778333,0.000293087283406,0.000301491025179,0.000255638866797,0.000222288027816,0.000109017291703
MSFT,0.000126186734377,0.000261957761162,0.00081801643523,0.000148280499362,0.000340721246707,0.000224602842539,0.000242885746526,0.000262765099345,0.000296121110424,0.000130377517389,0.000290455959261
AMZN,0.00024758491844,0.000514318477515,0.000148280499362,0.00148112489904,0.000444407325286,0.000395495125345,0.000271864314086,0.000416013047434,0.000196915898086,0.000259357205755,4.78108176316e-05
MS,0.000261119810818,0.000390115535468,0.000340721246707,0.000444407325286,0.00167088484658,0.00104469907581,0.000898202452188,0.000711379394046,0.000446306315103,0.000207003139021,0.0003762576306
GS,0.000270384863971,0.000286269778333,0.000224602842539,0.000395495125345,0.00104469907581,0.00095172884485,0.000740366107733,0.000582180605166,0.000413348575185,0.000172041204636,0.000268710975765
JPM,0.000212156858746,0.000293087283406,0.000242885746526,0.000271864314086,0.000898202452188,0.000740366107733,0.000984543172948,0.000492292388447,0.000368595491829,0.000242299926223,0.000385977864908
BLK,0.000307504965699,0.000301491025179,0.000262765099345,0.000416013047434,0.000711379394046,0.000582180605166,0.000492292388447,0.000803417877895,0.000297526815192,0.000247215530664,0.000291779877899
MYL,0.000172881476947,0.000255638866797,0.000296121110424,0.000196915898086,0.000446306315103,0.000413348575185,0.000368595491829,0.000297526815192,0.00119344708301,0.000293315008011,0.000386320255773
PFE,6.82006184334e-05,0.000222288027816,0.000130377517389,0.000259357205755,0.000207003139021,0.000172041204636,0.000242299926223,0.000247215530664,0.000293315008011,0.000491886307372,0.000173852704538
AET,5.00236190717e-05,0.000109017291703,0.000290455959261,4.78108176316e-05,0.0003762576306,0.000268710975765,0.000385977864908,0.000291779877899,0.000386320255773,0.000173852704538,0.000958776381496
