,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00125312023324,0.000392104841431,0.000342863609285,0.000522157371885,0.000461162194126,0.000428882603726,0.000368790953706,0.000457078630649,0.000185960183229,0.000135282433113,0.000137686752996
GOOGL,0.000392104841431,0.0012644156018,0.000574217771982,0.000836225032359,0.00054734212925,0.000399928731578,0.000410091908286,0.000558408831561,0.000272181475726,0.00032018260576,0.00020519686896
MSFT,0.000342863609285,0.000574217771982,0.00127701187445,0.000444429219863,0.000465823906971,0.000402918305736,0.000410369504636,0.000542224755295,0.000401902024813,0.000271048043355,0.000221397564687
AMZN,0.000522157371885,0.000836225032359,0.000444429219863,0.00187793476527,0.000613432725639,0.000467414631285,0.000352273017464,0.000565173627952,0.000339396044227,0.000295102551212,0.000189243539978
MS,0.000461162194126,0.00054734212925,0.000465823906971,0.000613432725639,0.00131732031897,0.000890711149654,0.000735936284991,0.000790047624748,0.000565253519099,0.000337854949352,0.000336363526321
GS,0.000428882603726,0.000399928731578,0.000402918305736,0.000467414631285,0.000890711149654,0.000846545394106,0.000658602956386,0.000666954109641,0.000516679164218,0.000265560716229,0.000270967723589
JPM,0.000368790953706,0.000410091908286,0.000410369504636,0.000352273017464,0.000735936284991,0.000658602956386,0.00077037789542,0.000589273069827,0.000325506953969,0.000290319461325,0.000242381637475
BLK,0.000457078630649,0.000558408831561,0.000542224755295,0.000565173627952,0.000790047624748,0.000666954109641,0.000589273069827,0.000967338718061,0.0004219863101,0.000323590546454,0.000283381222753
MYL,0.000185960183229,0.000272181475726,0.000401902024813,0.000339396044227,0.000565253519099,0.000516679164218,0.000325506953969,0.0004219863101,0.00244028233381,0.000388400293127,0.00050837729057
PFE,0.000135282433113,0.00032018260576,0.000271048043355,0.000295102551212,0.000337854949352,0.000265560716229,0.000290319461325,0.000323590546454,0.000388400293127,0.000570023641507,0.000237636440976
AET,0.000137686752996,0.00020519686896,0.000221397564687,0.000189243539978,0.000336363526321,0.000270967723589,0.000242381637475,0.000283381222753,0.00050837729057,0.000237636440976,0.000861339256255
