,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00139920579014,0.000197276864298,0.000141733246353,0.0003580881352,0.000298156155998,0.000299832766169,0.000222456211642,0.000311018865309,0.000193341491815,8.92323156685e-05,5.62598307522e-05
GOOGL,0.000197276864298,0.000900043348543,0.000279102196741,0.000540126234726,0.000331927398247,0.00025519234742,0.00027484360235,0.000311290770628,0.000212908123868,0.000216773071934,0.000125253036909
MSFT,0.000141733246353,0.000279102196741,0.00101628589444,8.47002118704e-05,0.000396510255914,0.000302635415654,0.000311397253106,0.000350175296448,0.000320335612319,0.000191777613565,0.000325792054871
AMZN,0.0003580881352,0.000540126234726,8.47002118704e-05,0.00158271641318,0.000437515918366,0.000393454722127,0.000270582209401,0.000429091117859,0.000175269229412,0.000237629801259,2.76356517113e-05
MS,0.000298156155998,0.000331927398247,0.000396510255914,0.000437515918366,0.00158667304784,0.00101943187777,0.00089661178432,0.000761194144039,0.000439612114348,0.00024454152586,0.000424185659378
GS,0.000299832766169,0.00025519234742,0.000302635415654,0.000393454722127,0.00101943187777,0.000953866128695,0.000756710271954,0.000631714324794,0.000428112017472,0.000211364756425,0.00031271714427
JPM,0.000222456211642,0.00027484360235,0.000311397253106,0.000270582209401,0.00089661178432,0.000756710271954,0.000983382546138,0.0005259746821,0.000382962608623,0.000263103396598,0.000408260360188
BLK,0.000311018865309,0.000311290770628,0.000350175296448,0.000429091117859,0.000761194144039,0.000631714324794,0.0005259746821,0.000848132843352,0.000334880488887,0.000285920308106,0.000311377979299
MYL,0.000193341491815,0.000212908123868,0.000320335612319,0.000175269229412,0.000439612114348,0.000428112017472,0.000382962608623,0.000334880488887,0.00123218151172,0.000309307731997,0.000391240364249
PFE,8.92323156685e-05,0.000216773071934,0.000191777613565,0.000237629801259,0.00024454152586,0.000211364756425,0.000263103396598,0.000285920308106,0.000309307731997,0.000527716638777,0.000171917355375
AET,5.62598307522e-05,0.000125253036909,0.000325792054871,2.76356517113e-05,0.000424185659378,0.00031271714427,0.000408260360188,0.000311377979299,0.000391240364249,0.000171917355375,0.000919492172303
