,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00134985789946,0.000295245863316,0.000255863842637,0.000339219965275,0.00033771577565,0.000334752597247,0.000285625628417,0.000383188899454,0.000113160216714,9.71373090682e-05,5.26783458246e-05
GOOGL,0.000295245863316,0.00122821880787,0.000470613733106,0.000690618285504,0.000420664165443,0.000313810405404,0.000349093137841,0.000468156462701,0.000207548482476,0.000295471404375,0.000181739768559
MSFT,0.000255863842637,0.000470613733106,0.00115949609176,0.000282040643359,0.000361778696,0.000320235948769,0.000320772203478,0.000454015072368,0.000326578766698,0.000235443318157,0.00020363287446
AMZN,0.000339219965275,0.000690618285504,0.000282040643359,0.00164251468351,0.000427900622232,0.000350417287481,0.000234738570853,0.000498707528368,0.000195324615628,0.000223157165947,0.000151834207701
MS,0.00033771577565,0.000420664165443,0.000361778696,0.000427900622232,0.00121013313921,0.000793285953666,0.000618920210679,0.000725959740546,0.000421043650341,0.000308200222374,0.000311460884882
GS,0.000334752597247,0.000313810405404,0.000320235948769,0.000350417287481,0.000793285953666,0.000750094916657,0.000560196731425,0.000615156731638,0.000394129857798,0.000265720373396,0.000277024178406
JPM,0.000285625628417,0.000349093137841,0.000320772203478,0.000234738570853,0.000618920210679,0.000560196731425,0.000671646987671,0.000495190247601,0.000293708030833,0.00027615492706,0.000274695348087
BLK,0.000383188899454,0.000468156462701,0.000454015072368,0.000498707528368,0.000725959740546,0.000615156731638,0.000495190247601,0.000931593103203,0.000332799857129,0.000321567059043,0.000306055103412
MYL,0.000113160216714,0.000207548482476,0.000326578766698,0.000195324615628,0.000421043650341,0.000394129857798,0.000293708030833,0.000332799857129,0.00193825849871,0.000325944861171,0.000409056102044
PFE,9.71373090682e-05,0.000295471404375,0.000235443318157,0.000223157165947,0.000308200222374,0.000265720373396,0.00027615492706,0.000321567059043,0.000325944861171,0.000564984653982,0.000218220163377
AET,5.26783458246e-05,0.000181739768559,0.00020363287446,0.000151834207701,0.000311460884882,0.000277024178406,0.000274695348087,0.000306055103412,0.000409056102044,0.000218220163377,0.000892439588337
