,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00159555767212,0.000328924349113,0.000148961487054,0.00039197075399,0.000451861006878,0.000420218115269,0.0003416609518,0.000414924427668,0.000231970490493,7.9880115704e-05,0.000176897708207
GOOGL,0.000328924349113,0.000989180845595,0.000270358264343,0.000581335435288,0.000501920519565,0.000310087344708,0.000364782293675,0.000420207902244,0.000335509185592,0.000287839181071,0.000219884161913
MSFT,0.000148961487054,0.000270358264343,0.000875821879381,0.000305855481275,0.000486283649475,0.000296383347286,0.000337149849583,0.000278374542316,0.000328233070102,0.000147256318449,0.000316570229863
AMZN,0.00039197075399,0.000581335435288,0.000305855481275,0.0016503266849,0.000695682902201,0.000548019584564,0.000439414247727,0.000483258895681,0.00020238591039,0.00033645238728,0.000160943776102
MS,0.000451861006878,0.000501920519565,0.000486283649475,0.000695682902201,0.00242947032483,0.00161463247094,0.00135483618224,0.000976306000566,0.000754693291511,0.000368115324968,0.000595347962775
GS,0.000420218115269,0.000310087344708,0.000296383347286,0.000548019584564,0.00161463247094,0.00142978406837,0.00105965298898,0.000777178713683,0.000606018446226,0.000250922558399,0.000424681842513
JPM,0.0003416609518,0.000364782293675,0.000337149849583,0.000439414247727,0.00135483618224,0.00105965298898,0.00126790023184,0.000672273039037,0.000556973102643,0.000346905791212,0.000529508684633
BLK,0.000414924427668,0.000420207902244,0.000278374542316,0.000483258895681,0.000976306000566,0.000777178713683,0.000672273039037,0.000948226055678,0.000449953413255,0.000342681045318,0.000405379991097
MYL,0.000231970490493,0.000335509185592,0.000328233070102,0.00020238591039,0.000754693291511,0.000606018446226,0.000556973102643,0.000449953413255,0.00132605085332,0.000368226896778,0.00050519999016
PFE,7.9880115704e-05,0.000287839181071,0.000147256318449,0.00033645238728,0.000368115324968,0.000250922558399,0.000346905791212,0.000342681045318,0.000368226896778,0.000523052461452,0.000201727786101
AET,0.000176897708207,0.000219884161913,0.000316570229863,0.000160943776102,0.000595347962775,0.000424681842513,0.000529508684633,0.000405379991097,0.00050519999016,0.000201727786101,0.00108256266876
