,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00120006217318,0.000491873814896,0.000460665498915,0.000458185750982,0.000437377998389,0.000404404549151,0.00039869771906,0.000467187649937,0.000428079122485,0.000222860245059,0.000203416909858
GOOGL,0.000491873814896,0.00114951363915,0.000596425280701,0.00074143091666,0.000444779093055,0.000378609916576,0.000393148648118,0.000477955182257,0.000352366018197,0.000285502357906,0.000209225623279
MSFT,0.000460665498915,0.000596425280701,0.00100987644675,0.000440332285621,0.00048185207998,0.000413820953357,0.000442846139397,0.000511042645979,0.00036888766083,0.00028750918253,0.00019258276992
AMZN,0.000458185750982,0.00074143091666,0.000440332285621,0.00174666934577,0.000494992121737,0.00033773790394,0.000304098541676,0.000450635714389,0.000227955885867,0.000250996801762,0.000165747437001
MS,0.000437377998389,0.000444779093055,0.00048185207998,0.000494992121737,0.00144626217906,0.00104239929082,0.000887706354817,0.000797915120557,0.000625353259217,0.000422167729323,0.000479363697979
GS,0.000404404549151,0.000378609916576,0.000413820953357,0.00033773790394,0.00104239929082,0.000976711350168,0.00079709730157,0.000676096227883,0.000539192055975,0.000335345984941,0.00041507270479
JPM,0.00039869771906,0.000393148648118,0.000442846139397,0.000304098541676,0.000887706354817,0.00079709730157,0.000848971129297,0.000634001811006,0.000381536087714,0.000362366803305,0.000357342600232
BLK,0.000467187649937,0.000477955182257,0.000511042645979,0.000450635714389,0.000797915120557,0.000676096227883,0.000634001811006,0.000886696693037,0.000462719368146,0.000331244482697,0.000388398578547
MYL,0.000428079122485,0.000352366018197,0.00036888766083,0.000227955885867,0.000625353259217,0.000539192055975,0.000381536087714,0.000462719368146,0.00272664016656,0.000458127887996,0.000615561743598
PFE,0.000222860245059,0.000285502357906,0.00028750918253,0.000250996801762,0.000422167729323,0.000335345984941,0.000362366803305,0.000331244482697,0.000458127887996,0.000647167942926,0.000331417390137
AET,0.000203416909858,0.000209225623279,0.00019258276992,0.000165747437001,0.000479363697979,0.00041507270479,0.000357342600232,0.000388398578547,0.000615561743598,0.000331417390137,0.000991045721699
