,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00136090278408,0.000295776592031,0.000230302866726,0.000355645725338,0.00028870165659,0.000317972738184,0.000242037850203,0.00033289546666,0.000103150211527,0.000100143928338,3.24410498847e-05
GOOGL,0.000295776592031,0.00123999461185,0.000450864565959,0.000699457001562,0.000438109257104,0.000322507359455,0.000339061550872,0.000451171044878,0.000217607191786,0.000312430301934,0.00017532082363
MSFT,0.000230302866726,0.000450864565959,0.00116033348491,0.000269140103866,0.000329547638952,0.000317526226746,0.000301070312347,0.000413380048216,0.000328339384029,0.000228112028558,0.000203661275805
AMZN,0.000355645725338,0.000699457001562,0.000269140103866,0.00166507129631,0.000439596192559,0.000363032648745,0.000237724269061,0.000478485699057,0.000208402864353,0.000250358314945,0.000149433477091
MS,0.00028870165659,0.000438109257104,0.000329547638952,0.000439596192559,0.00119508849934,0.000792751650813,0.000605094154811,0.000690057078423,0.000461399424822,0.000300672734866,0.000314414437303
GS,0.000317972738184,0.000322507359455,0.000317526226746,0.000363032648745,0.000792751650813,0.000775388971657,0.000557397955438,0.000589971285322,0.000415228555193,0.000261170840605,0.000278961310876
JPM,0.000242037850203,0.000339061550872,0.000301070312347,0.000237724269061,0.000605094154811,0.000557397955438,0.00066699241885,0.000454808972784,0.00030062134614,0.000287743705258,0.000274807655892
BLK,0.00033289546666,0.000451171044878,0.000413380048216,0.000478485699057,0.000690057078423,0.000589971285322,0.000454808972784,0.00085074346665,0.000342566443226,0.000324400723457,0.000294937656936
MYL,0.000103150211527,0.000217607191786,0.000328339384029,0.000208402864353,0.000461399424822,0.000415228555193,0.00030062134614,0.000342566443226,0.00193267952629,0.000347377863085,0.000405359883568
PFE,0.000100143928338,0.000312430301934,0.000228112028558,0.000250358314945,0.000300672734866,0.000261170840605,0.000287743705258,0.000324400723457,0.000347377863085,0.00056760921905,0.00022108661738
AET,3.24410498847e-05,0.00017532082363,0.000203661275805,0.000149433477091,0.000314414437303,0.000278961310876,0.000274807655892,0.000294937656936,0.000405359883568,0.00022108661738,0.00089610186944
