,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00174805877646,0.000560613748882,0.000279153727084,0.000657216894351,0.000560823664149,0.000463165223651,0.000399620604715,0.000576742753894,0.000371121178898,6.62585126326e-05,0.000307375907788
GOOGL,0.000560613748882,0.00134929692597,0.000427812385475,0.000791013825696,0.000709069522265,0.000438093241785,0.000549288139329,0.000599654197703,0.000522113670029,0.000321992604793,0.000375848704895
MSFT,0.000279153727084,0.000427812385475,0.000999434104462,0.000551671409919,0.000731102386879,0.000452399477207,0.000492936316033,0.000442076902602,0.000535491038193,0.000190520691363,0.000433180873074
AMZN,0.000657216894351,0.000791013825696,0.000551671409919,0.00188818214652,0.000892060241284,0.000676113305812,0.000639792504419,0.000714388665802,0.000598632681783,0.000368812477815,0.000477593407899
MS,0.000560823664149,0.000709069522265,0.000731102386879,0.000892060241284,0.00310199676637,0.00196440183085,0.00174054077344,0.00127525230013,0.00107674037619,0.000432041375417,0.000818955374553
GS,0.000463165223651,0.000438093241785,0.000452399477207,0.000676113305812,0.00196440183085,0.00164828203867,0.00127021385532,0.000942308510197,0.000748863766317,0.000265376749763,0.00049272321632
JPM,0.000399620604715,0.000549288139329,0.000492936316033,0.000639792504419,0.00174054077344,0.00127021385532,0.00149452090941,0.000876815555025,0.000762572744446,0.000378026693506,0.000652247771811
BLK,0.000576742753894,0.000599654197703,0.000442076902602,0.000714388665802,0.00127525230013,0.000942308510197,0.000876815555025,0.00122160572864,0.000804668975262,0.00041425156693,0.00065303450183
MYL,0.000371121178898,0.000522113670029,0.000535491038193,0.000598632681783,0.00107674037619,0.000748863766317,0.000762572744446,0.000804668975262,0.00139913400822,0.000432527932459,0.000741422037553
PFE,6.62585126326e-05,0.000321992604793,0.000190520691363,0.000368812477815,0.000432041375417,0.000265376749763,0.000378026693506,0.00041425156693,0.000432527932459,0.000581155338131,0.000277410376802
AET,0.000307375907788,0.000375848704895,0.000433180873074,0.000477593407899,0.000818955374553,0.00049272321632,0.000652247771811,0.00065303450183,0.000741422037553,0.000277410376802,0.00127762384486
