,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00120880079531,0.000508640862315,0.000468695856086,0.000477611800652,0.000447537608503,0.000418138276351,0.000407694161706,0.000482141302961,0.000431327826396,0.000220632989256,0.000196185839602
GOOGL,0.000508640862315,0.00116361511782,0.00061137916616,0.000753085367804,0.000462085724642,0.000390434849319,0.00039985854343,0.000484201774019,0.000352627145002,0.000283976848273,0.000187282011032
MSFT,0.000468695856086,0.00061137916616,0.00100985688423,0.000455390812976,0.000496678433338,0.000427328346492,0.000449542204062,0.000521108042593,0.000359111216798,0.000275078023971,0.0001725304059
AMZN,0.000477611800652,0.000753085367804,0.000455390812976,0.00176309966961,0.000499728731811,0.000322758553123,0.000293731503827,0.0004485276484,0.000230175764162,0.000249301171488,0.000137661979744
MS,0.000447537608503,0.000462085724642,0.000496678433338,0.000499728731811,0.00145248005714,0.00106833856388,0.000900719123311,0.000814100285063,0.000635939727472,0.000426512878404,0.000468669277033
GS,0.000418138276351,0.000390434849319,0.000427328346492,0.000322758553123,0.00106833856388,0.00102607961334,0.000823260792877,0.000685498989795,0.000537957280436,0.000336221185231,0.000395977505182
JPM,0.000407694161706,0.00039985854343,0.000449542204062,0.000293731503827,0.000900719123311,0.000823260792877,0.000861539608199,0.000637466726976,0.000379784474367,0.000361518242223,0.000342683306439
BLK,0.000482141302961,0.000484201774019,0.000521108042593,0.0004485276484,0.000814100285063,0.000685498989795,0.000637466726976,0.000883614186406,0.000457094565189,0.000327699765916,0.000362548527984
MYL,0.000431327826396,0.000352627145002,0.000359111216798,0.000230175764162,0.000635939727472,0.000537957280436,0.000379784474367,0.000457094565189,0.00270953033459,0.00044411722536,0.000600661457932
PFE,0.000220632989256,0.000283976848273,0.000275078023971,0.000249301171488,0.000426512878404,0.000336221185231,0.000361518242223,0.000327699765916,0.00044411722536,0.000635383473684,0.000324503138537
AET,0.000196185839602,0.000187282011032,0.0001725304059,0.000137661979744,0.000468669277033,0.000395977505182,0.000342683306439,0.000362548527984,0.000600661457932,0.000324503138537,0.000990908085011
