,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00129282855762,0.000252770169339,0.000159692177551,0.000315331208029,0.000241898933049,0.000263219280063,0.000183348475139,0.000264940188031,0.000181210643696,8.92909609008e-05,4.01988223183e-05
GOOGL,0.000252770169339,0.00123939124397,0.000398279791478,0.000626236390218,0.000385338820024,0.000260236282467,0.00029204005746,0.000366171955647,0.00018405817913,0.000252237875998,0.000149190427485
MSFT,0.000159692177551,0.000398279791478,0.00109312047991,0.00019704909403,0.000321800932662,0.000281819065341,0.00025789963409,0.000352323046164,0.000394167722625,0.000181888038169,0.000260005557498
AMZN,0.000315331208029,0.000626236390218,0.00019704909403,0.001599396276,0.000406887508932,0.000322665118341,0.000197219116959,0.000410836930229,0.000181650847105,0.000208363478358,0.000118111371859
MS,0.000241898933049,0.000385338820024,0.000321800932662,0.000406887508932,0.00125012111414,0.000841078215572,0.00062671585347,0.000656011148926,0.000391440997508,0.000220757808988,0.000283434654505
GS,0.000263219280063,0.000260236282467,0.000281819065341,0.000322665118341,0.000841078215572,0.000817609918639,0.000568465064267,0.000570828777054,0.000385971231338,0.00020891907747,0.000278478315268
JPM,0.000183348475139,0.00029204005746,0.00025789963409,0.000197219116959,0.00062671585347,0.000568465064267,0.000661264940716,0.000428898381084,0.000308111030913,0.000248306165201,0.000297787166053
BLK,0.000264940188031,0.000366171955647,0.000352323046164,0.000410836930229,0.000656011148926,0.000570828777054,0.000428898381084,0.000793961440809,0.000320521155909,0.000283503929426,0.000270960335206
MYL,0.000181210643696,0.00018405817913,0.000394167722625,0.000181650847105,0.000391440997508,0.000385971231338,0.000308111030913,0.000320521155909,0.00172564286635,0.000290300182367,0.000316449240387
PFE,8.92909609008e-05,0.000252237875998,0.000181888038169,0.000208363478358,0.000220757808988,0.00020891907747,0.000248306165201,0.000283503929426,0.000290300182367,0.000525935339437,0.000184533376704
AET,4.01988223183e-05,0.000149190427485,0.000260005557498,0.000118111371859,0.000283434654505,0.000278478315268,0.000297787166053,0.000270960335206,0.000316449240387,0.000184533376704,0.000774900773171
