,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00132111338924,0.000291775894127,0.000240637957891,0.000361196842991,0.000285319381527,0.000313912346144,0.000273078610818,0.000341725704675,0.000124717212879,9.46387114198e-05,5.73500182138e-05
GOOGL,0.000291775894127,0.00123885615733,0.00046887393862,0.000697586983572,0.000431906770233,0.00032670108614,0.000353432778426,0.000461073884746,0.000234514451051,0.000299816798117,0.000185568381425
MSFT,0.000240637957891,0.00046887393862,0.0011518533101,0.000287434519929,0.000335533890334,0.000311605771655,0.000307420382164,0.000425262100869,0.000338363189538,0.000227198807109,0.000208728990808
AMZN,0.000361196842991,0.000697586983572,0.000287434519929,0.00166025251685,0.000432325282836,0.000369036384624,0.000244747765456,0.000486077729686,0.00022124315684,0.00023799700806,0.000153404076809
MS,0.000285319381527,0.000431906770233,0.000335533890334,0.000432325282836,0.00119270723112,0.000796094866818,0.000604974998276,0.000687742725325,0.00045995985738,0.000298427269683,0.00031433391106
GS,0.000313912346144,0.00032670108614,0.000311605771655,0.000369036384624,0.000796094866818,0.000772014429555,0.000560646131796,0.000591633089584,0.000416190613828,0.000263685106388,0.000282139149255
JPM,0.000273078610818,0.000353432778426,0.000307420382164,0.000244747765456,0.000604974998276,0.000560646131796,0.000665298316224,0.000467833516825,0.000310972671816,0.000277199089313,0.000272030708503
BLK,0.000341725704675,0.000461073884746,0.000425262100869,0.000486077729686,0.000687742725325,0.000591633089584,0.000467833516825,0.000866255385204,0.000361947095711,0.000311806682864,0.00030406199178
MYL,0.000124717212879,0.000234514451051,0.000338363189538,0.00022124315684,0.00045995985738,0.000416190613828,0.000310972671816,0.000361947095711,0.00195437017953,0.000333635770364,0.000411801890597
PFE,9.46387114198e-05,0.000299816798117,0.000227198807109,0.00023799700806,0.000298427269683,0.000263685106388,0.000277199089313,0.000311806682864,0.000333635770364,0.000573362870998,0.00021303041441
AET,5.73500182138e-05,0.000185568381425,0.000208728990808,0.000153404076809,0.00031433391106,0.000282139149255,0.000272030708503,0.00030406199178,0.000411801890597,0.00021303041441,0.00089285708282
