,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00120830445203,0.000506937469806,0.000467790383922,0.000477455050906,0.000444842407631,0.000416240142039,0.000406274196083,0.000482451565031,0.000433992120742,0.000222612275422,0.000192403191003
GOOGL,0.000506937469806,0.0011624400398,0.000610533852662,0.000754595505922,0.000462263935461,0.000390223454443,0.000399574851361,0.000483686081965,0.000351531934804,0.000282504304233,0.000186125286574
MSFT,0.000467790383922,0.000610533852662,0.0010093006618,0.000456096792074,0.000496327732998,0.000426918190964,0.000449174565737,0.00052090858816,0.00035901278157,0.000274685766827,0.000171356841513
AMZN,0.000477455050906,0.000754595505922,0.000456096792074,0.00176394823154,0.000503011571308,0.000324922812094,0.000295295500531,0.000447932609217,0.00022652757858,0.000246302029413,0.000141652479884
MS,0.000444842407631,0.000462263935461,0.000496327732998,0.000503011571308,0.00145687464184,0.00107075348475,0.000902272268093,0.000812594893365,0.000629740471252,0.00042057747985,0.000471997299916
GS,0.000416240142039,0.000390223454443,0.000426918190964,0.000324922812094,0.00107075348475,0.00102732573677,0.000824023579519,0.000684552795543,0.000534329885971,0.000332637265304,0.000397468384561
JPM,0.000406274196083,0.000399574851361,0.000449174565737,0.000295295500531,0.000902272268093,0.000824023579519,0.00086198687203,0.000636801376699,0.000377346094331,0.000359059335996,0.000343480756513
BLK,0.000482451565031,0.000483686081965,0.00052090858816,0.000447932609217,0.000812594893365,0.000684552795543,0.000636801376699,0.000883955037836,0.000458893676256,0.000329259275943,0.000360911788022
MYL,0.000433992120742,0.000351531934804,0.00035901278157,0.00022652757858,0.000629740471252,0.000534329885971,0.000377346094331,0.000458893676256,0.00271767313062,0.000451610867124,0.000595044875963
PFE,0.000222612275422,0.000282504304233,0.000274685766827,0.000246302029413,0.00042057747985,0.000332637265304,0.000359059335996,0.000329259275943,0.000451610867124,0.000642116450412,0.000318662444067
AET,0.000192403191003,0.000186125286574,0.000171356841513,0.000141652479884,0.000471997299916,0.000397468384561,0.000343480756513,0.000360911788022,0.000595044875963,0.000318662444067,0.000992017218258
