,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00118965234914,0.000399295266585,0.000364298392074,0.000489388913232,0.000430206195572,0.000388053368044,0.000346841742283,0.000426454195283,0.000177567083194,0.000134625581128,0.000129370289321
GOOGL,0.000399295266585,0.00126598660895,0.000575608890606,0.000840326114714,0.000558875502258,0.000410889640841,0.000415635891381,0.000565150545673,0.000274561916931,0.000310664710693,0.000211773904333
MSFT,0.000364298392074,0.000575608890606,0.00127588802748,0.000456118271237,0.000489129089656,0.000426850519833,0.000422677241578,0.000557806402367,0.000407025409392,0.00025591208202,0.000233227937111
AMZN,0.000489388913232,0.000840326114714,0.000456118271237,0.0018610797369,0.000598757794426,0.000447366646936,0.000341438739997,0.000549895344396,0.000335295593434,0.000293200636938,0.000185867781191
MS,0.000430206195572,0.000558875502258,0.000489129089656,0.000598757794426,0.00132922573119,0.000892111610193,0.000735516832513,0.000786119894499,0.000565969536347,0.000305261835636,0.000351265315299
GS,0.000388053368044,0.000410889640841,0.000426850519833,0.000447366646936,0.000892111610193,0.000837103660556,0.000652601886977,0.000655942895279,0.000515076194757,0.000239664826269,0.000280581583186
JPM,0.000346841742283,0.000415635891381,0.000422677241578,0.000341438739997,0.000735516832513,0.000652601886977,0.000766705256822,0.000582875661687,0.00032443641812,0.00027779925446,0.000246726885732
BLK,0.000426454195283,0.000565150545673,0.000557806402367,0.000549895344396,0.000786119894499,0.000655942895279,0.000582875661687,0.00095705010897,0.000419897321798,0.000310116492073,0.000287097300261
MYL,0.000177567083194,0.000274561916931,0.000407025409392,0.000335295593434,0.000565969536347,0.000515076194757,0.00032443641812,0.000419897321798,0.00244002907237,0.000382565317228,0.000510654140561
PFE,0.000134625581128,0.000310664710693,0.00025591208202,0.000293200636938,0.000305261835636,0.000239664826269,0.00027779925446,0.000310116492073,0.000382565317228,0.000608586338198,0.000214893362879
AET,0.000129370289321,0.000211773904333,0.000233227937111,0.000185867781191,0.000351265315299,0.000280581583186,0.000246726885732,0.000287097300261,0.000510654140561,0.000214893362879,0.000873558997502
