,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00128572557096,0.000173600912408,0.000146402328893,0.000300666251418,0.000201726586063,0.000219633351436,0.000127497051349,0.000240029314391,0.000141024383872,8.1458234814e-05,3.15612490076e-05
GOOGL,0.000173600912408,0.00091182334792,0.000338550538481,0.000581517352045,0.000307538149127,0.000219772326703,0.000232130870978,0.000282233128516,0.000246794892622,0.000220618803345,0.000133284073887
MSFT,0.000146402328893,0.000338550538481,0.00109110304513,0.0001948861645,0.0003018073642,0.000256554630903,0.000228880310404,0.000330928470934,0.000406509169789,0.000165802176753,0.000267766968756
AMZN,0.000300666251418,0.000581517352045,0.0001948861645,0.00154106623783,0.000390890551995,0.000335009239763,0.000178820663506,0.000398289824347,0.00025101519022,0.000215817491257,0.000126296498691
MS,0.000201726586063,0.000307538149127,0.0003018073642,0.000390890551995,0.00134573231859,0.00087956220408,0.00069230614162,0.000630908078382,0.000371296233381,0.000198978634187,0.00028510354653
GS,0.000219633351436,0.000219772326703,0.000256554630903,0.000335009239763,0.00087956220408,0.000850383141735,0.000621801725495,0.000540080100292,0.000380522824726,0.000196005300254,0.000254215255572
JPM,0.000127497051349,0.000232130870978,0.000228880310404,0.000178820663506,0.00069230614162,0.000621801725495,0.000765498023027,0.000416056443575,0.000327267598247,0.000235028064626,0.000308715099736
BLK,0.000240029314391,0.000282233128516,0.000330928470934,0.000398289824347,0.000630908078382,0.000540080100292,0.000416056443575,0.000767498142463,0.00029036689324,0.000269429121782,0.00026855447347
MYL,0.000141024383872,0.000246794892622,0.000406509169789,0.00025101519022,0.000371296233381,0.000380522824726,0.000327267598247,0.00029036689324,0.00148922369642,0.000335361204514,0.000357041653299
PFE,8.1458234814e-05,0.000220618803345,0.000165802176753,0.000215817491257,0.000198978634187,0.000196005300254,0.000235028064626,0.000269429121782,0.000335361204514,0.00051350377526,0.000186975696041
AET,3.15612490076e-05,0.000133284073887,0.000267766968756,0.000126296498691,0.00028510354653,0.000254215255572,0.000308715099736,0.00026855447347,0.000357041653299,0.000186975696041,0.000709886058561
