,AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET
AAPL,0.00122634506965,0.000501723395178,0.000463407401208,0.000477877483656,0.000432305199159,0.000404875777865,0.000395049359191,0.000467145299678,0.00044569874061,0.00022024229712,0.000205561853538
GOOGL,0.000501723395178,0.00115318741733,0.000597706259991,0.000748963720485,0.000443396705887,0.000379090414729,0.000391911435583,0.00047796557087,0.000358484231758,0.000284165314723,0.000210456505222
MSFT,0.000463407401208,0.000597706259991,0.00100646583881,0.000440150917035,0.000473757933376,0.000409437480557,0.000440569118537,0.00051065521679,0.000377796635995,0.000292427983837,0.000186577610234
AMZN,0.000477877483656,0.000748963720485,0.000440150917035,0.00176007074554,0.000486616338316,0.000335410188241,0.0003002181943,0.000450372346902,0.000245433210394,0.000252175345421,0.000163587342339
MS,0.000432305199159,0.000443396705887,0.000473757933376,0.000486616338316,0.0014317601466,0.00103323726526,0.000884529636189,0.000797139488872,0.000636422540707,0.000433297901864,0.000466202643164
GS,0.000404875777865,0.000379090414729,0.000409437480557,0.000335410188241,0.00103323726526,0.000971404654279,0.000794757910312,0.000675636202153,0.000547986575102,0.000341524640436,0.000407642091997
JPM,0.000395049359191,0.000391911435583,0.000440569118537,0.0003002181943,0.000884529636189,0.000794757910312,0.000848504685324,0.000633811201642,0.000382717695484,0.000365393700504,0.000353849364386
BLK,0.000467145299678,0.00047796557087,0.00051065521679,0.000450372346902,0.000797139488872,0.000675636202153,0.000633811201642,0.00088665707738,0.000463423590103,0.000331786636724,0.000387749741417
MYL,0.00044569874061,0.000358484231758,0.000377796635995,0.000245433210394,0.000636422540707,0.000547986575102,0.000382717695484,0.000463423590103,0.00272492714453,0.000446441914394,0.000628914192906
PFE,0.00022024229712,0.000284165314723,0.000292427983837,0.000252175345421,0.000433297901864,0.000341524640436,0.000365393700504,0.000331786636724,0.000446441914394,0.000640136712667,0.000339952210628
AET,0.000205561853538,0.000210456505222,0.000186577610234,0.000163587342339,0.000466202643164,0.000407642091997,0.000353849364386,0.000387749741417,0.000628914192906,0.000339952210628,0.000980724912394
